,0,1
0,0.5097537613254408,508.0
1,0.11148962210007561,540.0
2,0.09939942443915807,391.0
3,0.10342415620959683,688.0
4,0.13286311480378526,2033.0
5,0.23427699617859246,22454.0
6,0.19600810864519994,420.0
7,0.27251921487033337,18050.0
8,0.349854228961291,2347.0
9,0.3493694302292374,3654.0
10,0.16260132612431963,3927.0
11,0.15723524439314396,1432.0
12,0.15699939227725115,396.0
13,0.13511118907622652,3788.0
14,0.3391282732478585,1349.0
15,0.15583454549393122,2180.0
16,0.15018313864093988,3116.0
17,0.1367715374714151,1683.0
18,0.12329156641159549,2558.0
19,0.12131418788430277,52.0
20,0.1451062753701902,2312.0
21,0.3538314651355137,1929.0
22,0.13377856998875723,901.0
23,0.19720416274386265,922.0
24,0.18775383066974102,1901.0
25,0.19354165320570008,1591.0
26,0.18000853181567403,224.0
27,0.125171232608339,1763.0
28,1.3931386447290086,733.0
29,0.08018718354165845,957.0
30,0.0809115453407291,621.0
31,1.1440143569159984,1066.0
32,0.16607995553082566,1858.0
33,0.22120770154484912,635.0
34,0.24826249378649756,2232.0
35,0.3118053740575909,1118.0
36,0.20275299707585173,721.0
37,0.18865489331650295,343.0
38,0.2519860919578891,1201.0
39,0.49445156400711127,1268.0
40,0.1148875025911863,1628.0
41,0.23323696124131796,161.0
42,0.10212419065033135,1352.0
43,18.258743185021768,128.0
44,0.11304073841461869,1615.0
45,0.20779085102273365,331.0
46,0.22050444159528645,1411.0
47,0.0878903134930909,575.0
48,0.17620221760576663,845.0
49,0.12694412533245492,2256.0
50,0.13823258688307877,262.0
51,0.9428316256621566,2706.0
52,0.1225394820823819,220.0
53,0.3326574705552647,225.0
54,0.12022965576311644,382.0
55,0.13189545964392232,578.0
56,0.10335576054494221,269.0
57,0.11513072140590702,174.0
58,0.44952698053485535,421.0
59,0.10012319670686014,503.0
60,0.1283446290615692,6766.0
61,0.32458707711821927,364.0
62,0.18188660285495506,1165.0
63,0.24151663682022326,6605.0
64,0.1520826321499997,1523.0
65,0.2736482967729337,911.0
66,0.08392545479866019,6454.0
67,0.14554422112799456,126.0
68,0.2204669047441452,52.0
69,0.13907955885801357,1132.0
70,0.31713936910549884,739.0
71,0.09870463063059144,161.0
72,0.16098347609678657,516.0
73,0.34242245370370367,376.0
74,0.2249424153539881,278.0
75,0.07234144100897669,2280.0
76,0.13653041255168935,7083.0
77,0.3560445147028343,3342.0
78,0.1811681153850158,149.0
79,0.14149040600137472,524.0
80,0.07287723683513317,776.0
81,0.16093367295758904,253.0
82,0.19604104497097027,7961.0
83,0.10234030106146458,424.0
84,0.2112628897709619,1020.0
85,0.20274753020206468,2384.0
86,0.20197669390093664,962.0
87,0.1916526938624501,8051.0
88,0.21478562966518408,251.0
89,0.04780343001733711,10139.0
90,0.11827702879829594,6816.0
91,0.15418567562032515,2165.0
92,0.13055560611761077,58.0
93,0.15221825389332275,10226.0
94,0.12298449476038077,5079.0
95,0.14797946443622736,266.0
96,0.10211349841363715,917.0
97,0.22257798912577567,302.0
98,0.15198913221812402,104.0
99,0.9167598217230754,390.0
