,0,1
0,0.4750221899081789,20.0
1,0.14989933740916148,1482.0
2,0.15535612011097386,29.0
3,0.8436008075789345,1529.0
4,0.15534975256508635,15.0
5,1.0138230293423196,28.0
6,0.9272659500676084,310.0
7,0.19215075908076332,251.0
8,0.15204206979048607,394.0
9,0.6681994433362158,588.0
10,0.18231924215078388,34.0
11,0.15594619697770476,28.0
12,0.1563284646700409,72.0
13,0.11448656967022995,52.0
14,0.24502364142684785,893.0
15,0.1510251230906873,1359.0
